KulliKamusKod,Telafuz,Lisan,OsmYazilis,Anlam,Ornek,CreatedAt,UpdatedAt
4948,mahþer,(A.),????, 1.kýyamet yeri. 2.aþýrý kalabalýk.,,6/27/2021 20:23,6/27/2021 20:23
4949,maiyyet,(A.),????," birlik	 beraberlik	 yanýnda bulunma.",,6/27/2021 20:23,6/27/2021 20:23
4950,makarr,(A.),???, 1.baþkent. 2.merkez.,,6/27/2021 20:23,6/27/2021 20:23
4951,makber,(A.),????, mezar.,,6/27/2021 20:23,6/27/2021 20:23
4952,makbere,(A.),?????, mezar.,,6/27/2021 20:23,6/27/2021 20:23
4953,makbûl,(A.),?????," kabul edilen	 beðenilen.",,6/27/2021 20:23,6/27/2021 20:23
4954,makbûz,(A.),?????, 1.alýnmýþ. 2.alýndý belgesi.,,6/27/2021 20:23,6/27/2021 20:23
4955,makdem,(A.),????," gelme	 geliþ.",,6/27/2021 20:23,6/27/2021 20:23
4956,makdûr,(A.),?????, 1.güç. 2.elden gelen.,,6/27/2021 20:23,6/27/2021 20:23
4957,makes,(A.),????, yansýma yeri.,,6/27/2021 20:23,6/27/2021 20:23
4958,makes bulmak,(A.-T.),???? ?????,"yansýmak	 yansýyacak yer bulmak.",,6/27/2021 20:23,6/27/2021 20:23
4959,makes olmak,(A.-T.),???? ?????,"yansýtmak	 yansýma yeri olmak.",,6/27/2021 20:23,6/27/2021 20:23
4960,makhûr,(A.),?????," 1.kahrolmuþ	 yenilmiþ. 2.gazaba uðramýþ.",,6/27/2021 20:23,6/27/2021 20:23
4961,makrûn,(A.),?????, yakýn.,,6/27/2021 20:23,6/27/2021 20:23
4962,maksad,(A.),????, [ç. ????? ] amaç.,,6/27/2021 20:23,6/27/2021 20:23
4963,maksûd,(A.),?????," istenilen	 maksat.",,6/27/2021 20:23,6/27/2021 20:23
4964,makta,(A.),????, 1.kesim yeri. 2.kesit.,,6/27/2021 20:23,6/27/2021 20:23
4965,maktel,(A.),????, 1.öldürme yeri. 2.ünlü birinin ölümü üzerine yazýlan þiir.,,6/27/2021 20:23,6/27/2021 20:23
4966,maktû,(A.),?????," 1.kesilmiþ	 kesik. 2.pazarlýk yapýlmaz.",,6/27/2021 20:23,6/27/2021 20:23
4967,maktül,(A.),?????, öldürülen.,,6/27/2021 20:23,6/27/2021 20:23
4968,makâbir,(A.),?????,"mezarlar	 kabirler.",,6/27/2021 20:23,6/27/2021 20:23
4969,makâl,(A.),????, söz.,,6/27/2021 20:23,6/27/2021 20:23
4970,makâm,(A.),????," 1.yer. 2.kat	 huzur. 3.musikî makamý",,6/27/2021 20:23,6/27/2021 20:23
4971,makâmat,(A.),??????, makamlar.,,6/27/2021 20:23,6/27/2021 20:23
4972,makâsýd,(A.),?????, maksatlar.,,6/27/2021 20:23,6/27/2021 20:23
4973,makûlat,(A.),???????, aklî bilgiler.,,6/27/2021 20:23,6/27/2021 20:23
4974,makûle,(A.),?????," kategori	 takým.",,6/27/2021 20:23,6/27/2021 20:23
4975,makûs,(A.),?????, 1.ters. 2.uðursuz.,,6/27/2021 20:23,6/27/2021 20:23
4976,mak?ad,(A.),????," 1.makat	 kýç. 2.minder.",,6/27/2021 20:23,6/27/2021 20:23
4977,mal,(A.),???, 1.mal. 2.servet.,,6/27/2021 20:23,6/27/2021 20:23
4978,maliye,(A.),?????, devletin gelir ve gider iþlerini takip eden bakanlýk ve ona baðlý daireler.,,6/27/2021 20:23,6/27/2021 20:23
4979,malûl,(A.),?????," özürlü	 hastalýklý.",,6/27/2021 20:23,6/27/2021 20:23
4980,malûlen,(A.),??????," sakatlanmýþ olarak	 özürlü olarak.",,6/27/2021 20:23,6/27/2021 20:23
4981,malûlîn,(A.),???????," hastalar	 sakatlar.",,6/27/2021 20:23,6/27/2021 20:23
4982,malûm,(A.),?????, bilinen.,,6/27/2021 20:23,6/27/2021 20:23
4983,malûmat,(A.),???????, bilgi.,,6/27/2021 20:23,6/27/2021 20:23
4984,malûmatfurûþ,(A.-F.),??????? ????,[malûmat + furûhten > furûþ] bilgiçlik taslayan.,,6/27/2021 20:23,6/27/2021 20:23
4985,malûmatfurûþluk,(A.-F.-T.),??????? ??????,bilgiçlik taslama.,,6/27/2021 20:23,6/27/2021 20:23
4986,mamûl,(A.),?????," 1.yapýlmýþ	 imal edilmiþ. 2.alýþýlmýþ.",,6/27/2021 20:23,6/27/2021 20:23
4987,mamûlat,(A.),???????, imal edilenler.,,6/27/2021 20:23,6/27/2021 20:23
4988,mamûr,(A.),?????," bayýndýr	 imar edilmiþ.",,6/27/2021 20:23,6/27/2021 20:23
4989,mamûre,(A.),??????, bayýndýr yer.,,6/27/2021 20:23,6/27/2021 20:23
4990,mamûriyet,(A.),???????, bayýndýrlýk.,,6/27/2021 20:23,6/27/2021 20:23
4991,mana,(A.),????, anlam.,,6/27/2021 20:23,6/27/2021 20:23
4992,manen,(A.),????, 1.mana yolu ile. 2.gönülden.,,6/27/2021 20:23,6/27/2021 20:23
4993,maneviyat,(A.),???????, 1.manaya dayalý þeyler. 2.moral deðerler.,,6/27/2021 20:23,6/27/2021 20:23
4994,manevî,(A.),?????, 1.anlam ile ilgili. 2.ruh ile ilgili.,,6/27/2021 20:23,6/27/2021 20:23
4995,mansûr,(A.),?????, Tanrý'nýn yardýmýyla zafer kazanan.,,6/27/2021 20:23,6/27/2021 20:23
4996,mansýb,(A.),????, devlet memuriyetindeki makam.,,6/27/2021 20:23,6/27/2021 20:23
4997,mansýbdâr,(A.-F.),???????, [mansýb + dâþten > dâr] makam sahibi devlet memuru.,,6/27/2021 20:23,6/27/2021 20:23
4998,mantýkan,(A.),?????, mantýk bakýmýndan.,,6/27/2021 20:23,6/27/2021 20:23
4999,mantýkiyyûn,(A.),???????," mantýkçýlar	 mantýk bilginleri.",,6/27/2021 20:23,6/27/2021 20:23
5000,mantýkî,(A.),?????, mantýklý.,,6/27/2021 20:23,6/27/2021 20:23
5001,manzar,(A.),????,[ç. ????? ] 1.seyir yeri. 2.görünüþ. 3.yüz.,,6/27/2021 20:23,6/27/2021 20:23
5002,manzara,(A.),?????, görünüm.,,6/27/2021 20:23,6/27/2021 20:23
5003,manzûm,(A.),?????, nazmedilmiþ.,,6/27/2021 20:23,6/27/2021 20:23
5004,manzûme,(A.),??????," 1.dizilmiþ. 2.vezinli söz	 þiir. 3.sistem.",,6/27/2021 20:23,6/27/2021 20:23
5005,manzûmât,(A.),???????, manzumeler.,,6/27/2021 20:23,6/27/2021 20:23
5006,manzûr,(A.),?????, 1.bakýlan. 2.dikkat çeken.,,6/27/2021 20:23,6/27/2021 20:23
5007,manîdâr,(A.-F.),???? ???, [manî + dâþten > dâr] anlamlý.,,6/27/2021 20:23,6/27/2021 20:23
5008,maraz,(A.),???, [ç. ????? ] hastalýk.,,6/27/2021 20:23,6/27/2021 20:23
5009,marazî,(A.),????," hastalýklý	 hastalkla ilgili. ",,6/27/2021 20:23,6/27/2021 20:23
5010,marifet,(A.),?????," 1.bilme. 2.ustalýk	 beceri. 3.aracý.",,6/27/2021 20:23,6/27/2021 20:23
5011,marîz,(A.),????, hasta.,,6/27/2021 20:23,6/27/2021 20:23
5012,marûf,(A.),?????," 1.bilinen. 2.ünlü	 tanýnmýþ.",,6/27/2021 20:23,6/27/2021 20:23
5013,marûz,(A.),?????," 1.arzedilen	 sunulan. 2.karþý karþýya kalma	 tutulma.",,6/27/2021 20:23,6/27/2021 20:23
5014,marûzat,(A.),???????," sunulanlar	 arzedilecek þeyler.",,6/27/2021 20:23,6/27/2021 20:23
5015,masdar,(A.),????," [ç. ????? ] 1.çýkýþ yeri	 kaynak. 2.masdar.",,6/27/2021 20:23,6/27/2021 20:23
5016,mashara,(A.),?????, soytarý.,,6/27/2021 20:23,6/27/2021 20:23
5017,masiyet,(A.),?????, 1.günah. 2.isyan.,,6/27/2021 20:23,6/27/2021 20:23
5018,maskat,(A.),????, 1.düþüþ yeri.,,6/27/2021 20:23,6/27/2021 20:23
5019,maslahat,(A.),?????, 1.iþ. 2.dirlik düzenlik.,,6/27/2021 20:23,6/27/2021 20:23
5020,maslahatgüzâr,(A.-F.),????? ????, [maslahat + güzârden > güzâr] elçi adýna devlet iþlerini yürüten.,,6/27/2021 20:23,6/27/2021 20:23
5021,masnû,(A.),?????," 1.yapma	 yapay. 2.sanatlý.",,6/27/2021 20:23,6/27/2021 20:23
5022,masraf,(A.),????," harcama	 gider.",,6/27/2021 20:23,6/27/2021 20:23
5023,masrû,(A.),?????, saralý.,,6/27/2021 20:23,6/27/2021 20:23
5024,masrûf,(A.),?????, harcanmýþ.,,6/27/2021 20:23,6/27/2021 20:23
5025,mass,(A.),??, emme.,,6/27/2021 20:23,6/27/2021 20:23
5026,mastaba,(A.),?????, 1.meyhane. 2.sedir.,,6/27/2021 20:23,6/27/2021 20:23
5027,masâri,(A.),?????,"dizeler	 mýsralar.",,6/27/2021 20:23,6/27/2021 20:23
5028,masârif,(A.),?????, harcamalar.,,6/27/2021 20:23,6/27/2021 20:23
5029,masûm,(A.),?????," 1.suçsuz	 günahsýz. 2.küçük çocuk.",,6/27/2021 20:23,6/27/2021 20:23
5030,masûme,(A.),??????," 1.suçsuz	 günahsýz. 2.küçük kýz çocuðu.",,6/27/2021 20:23,6/27/2021 20:23
5031,masûmiyet,(A.),???????," masumluk	 suçsuzluk.",,6/27/2021 20:23,6/27/2021 20:23
5032,masûmâne,(A.-F.),????????, [masûm + âne] masumca.,,6/27/2021 20:23,6/27/2021 20:23
5033,masûn,(A.),????," korunmuþ	 saklanmýþ.",,6/27/2021 20:23,6/27/2021 20:23
5034,matbaa,(A.),?????, basýmevi.,,6/27/2021 20:23,6/27/2021 20:23
5035,matbah,(A.),????, mutfak.,,6/27/2021 20:23,6/27/2021 20:23
5036,matbû,(A.),?????," 1.basýlý. 2.hoþa giden	 hoþ.",,6/27/2021 20:23,6/27/2021 20:23
5037,matbûat,(A.),???????, 1.basýn. 2.basýlý þeyler.,,6/27/2021 20:23,6/27/2021 20:23
5038,matla,(A.),????, 1.doðuþ yeri. 2.kaside ve gazelin ilk beyti.,,6/27/2021 20:23,6/27/2021 20:23
5039,matlab,(A.),????, [ç. ????? ] 1.konu. 2.istek.,,6/27/2021 20:23,6/27/2021 20:23
5040,matlûb,(A.),?????," 1.istenilen	 aranan. 2.alacak.",,6/27/2021 20:23,6/27/2021 20:23
5041,matrûd,(A.),?????, kovulmuþ.,,6/27/2021 20:23,6/27/2021 20:23
5042,matrûþ,(A.),?????, 1.sakalsýz. 2.týraþlanmýþ.,,6/27/2021 20:23,6/27/2021 20:23
5043,matûf,(A.),?????," yönelik	 çevrili.",,6/27/2021 20:23,6/27/2021 20:23
5044,matûh,(A.),?????," bunak	 bunamýþ.",,6/27/2021 20:23,6/27/2021 20:23
5045,matûhe,(A.),??????," bunak	 bunamýþ",,6/27/2021 20:23,6/27/2021 20:23
5046,mavtýn,(A.),????, yurt tutulan yer.,,6/27/2021 20:23,6/27/2021 20:23
5047,mayûb,(A.),?????, 1.kusurlu. 2.ayýplanmýþ.,,6/27/2021 20:23,6/27/2021 20:23
5048,mazanna,(A.),????, 1.ermiþ sanýlan.2.zan altýndaki.,,6/27/2021 20:23,6/27/2021 20:23
5049,mazarrat,(A.),????, 1.zarar verme. 2.zarar.,,6/27/2021 20:23,6/27/2021 20:23
5050,mazarrât,(A.),?????, zararlar.,,6/27/2021 20:23,6/27/2021 20:23
5051,mazbata,(A.),?????, tutanak.,,6/27/2021 20:23,6/27/2021 20:23
5052,mazbût,(A.),?????, 1.zaptedilmiþ. 2.kayda geçirilmiþ. 3.derli toplu. 4.saðlam.,,6/27/2021 20:23,6/27/2021 20:23
5053,mazbûtat,(A.),???????, kayda geçirilenler.,,6/27/2021 20:23,6/27/2021 20:23
5054,mazeret,(A.),?????, özür.,,6/27/2021 20:23,6/27/2021 20:23
5055,mazerethâh,(A.-F.),????? ????, [mazeret + hâsten > hâh] özür dileyen.,,6/27/2021 20:23,6/27/2021 20:23
5056,mazhar,(A.),????," 1.ortaya çýkýþ yeri. 2.þereflenme	 nail olma.",,6/27/2021 20:23,6/27/2021 20:23
5057,mazlûm,(A.),?????, 1.zulme uðramýþ. 2.sesiz sedasýz.,,6/27/2021 20:23,6/27/2021 20:23
5058,mazlûmiyet,(A.),???????," 1.mazlumluk	 zulme uðramýþlýk. 2.sesiz sedasýz olma.",,6/27/2021 20:23,6/27/2021 20:23
5059,mazlûmâne,(A.-F.),????????, [mazlûm + âne] mazlumca.,,6/27/2021 20:23,6/27/2021 20:23
5060,mazmaza,(A.),?????, gargara.,,6/27/2021 20:23,6/27/2021 20:23
5061,mazmûn,(A.),?????, 1.kavram. 2.ince söz.,,6/27/2021 20:23,6/27/2021 20:23
5062,maznûn,(A.),?????, zanlý.,,6/27/2021 20:23,6/27/2021 20:23
5063,mazrûb,(A.),?????, 1.dövülen. 2.çarpýlan.,,6/27/2021 20:23,6/27/2021 20:23
5064,mazrûf,(A.),?????, 1.kaba konulan. 2.zarflý.,,6/27/2021 20:23,6/27/2021 20:23
5065,mazûl,(A.),?????," görevden alýnmýþ	 azledilmiþ.",,6/27/2021 20:23,6/27/2021 20:23
5066,mazûr,(A.),?????, özürlü.,,6/27/2021 20:23,6/27/2021 20:23
5067,maâbid,(A.),?????," mabetler	 ibadet yerleri.",,6/27/2021 20:23,6/27/2021 20:23
5068,maâbir,(A.),?????, geçitler.,,6/27/2021 20:23,6/27/2021 20:23
5069,maâd,(A.),????, 1.dönüþ yeri. 2.ahiret.,,6/27/2021 20:23,6/27/2021 20:23
5070,maâdin,(A.),?????, madenler.,,6/27/2021 20:23,6/27/2021 20:23
5071,maânî,(A.),?????, anlamlar.,,6/27/2021 20:23,6/27/2021 20:23
5072,maârif,(A.),?????, 1.bilimler. 2.kültür. 3.Millî Eðitim Bakanlýðý.,,6/27/2021 20:23,6/27/2021 20:23
5073,maâzallah,(A.),???? ????, Allah esirgesin.,,6/27/2021 20:23,6/27/2021 20:23
5074,maâþ,(A.),????, 1.geçim. 2.aylýk.,,6/27/2021 20:23,6/27/2021 20:23
5075,maîþet,(A.),?????," geçim	 dirlik.",,6/27/2021 20:23,6/27/2021 20:23
5076,maðbûn,(A.),?????, aldatýlmýþ.,,6/27/2021 20:23,6/27/2021 20:23
5077,maðdûr,(A.),?????, haksýzlýða uðramýþ.,,6/27/2021 20:23,6/27/2021 20:23
5078,maðdûriyet,(A.),???????," haksýzlýða uðrama	 maðdur olma.",,6/27/2021 20:23,6/27/2021 20:23
5079,maðfiret,(A.),?????, yarlýgama.,,6/27/2021 20:23,6/27/2021 20:23
5080,maðfûr,(A.),?????, yarlýganmýþ.,,6/27/2021 20:23,6/27/2021 20:23
5081,maðlata,(A.),?????," laf salatasý	 yanýltmaca.",,6/27/2021 20:23,6/27/2021 20:23
5082,maðlûb,(A.),?????, yenik.,,6/27/2021 20:23,6/27/2021 20:23
5083,maðmûm,(A.),?????," gamlý	 kederli.",,6/27/2021 20:23,6/27/2021 20:23
5084,maðrib,(A.),????, 1.batý. 2.akþam namazý. 3.Kuzeybatý Afrika. 4.Fas.,,6/27/2021 20:23,6/27/2021 20:23
5085,maðrûr,(A.),?????," gururlu	 kendini beðenmiþ.",,6/27/2021 20:23,6/27/2021 20:23
5086,maðrûrâne,(A.-F.),????????,"[maðrûr + âne] gururlanarak	 kendini beðenerek.",,6/27/2021 20:23,6/27/2021 20:23
5087,maðsûb,(A.),?????, gaspedilmiþ.,,6/27/2021 20:23,6/27/2021 20:23
5088,maðz,(F.),???," 1.beyin. 2.iç	 öz. 3.ilik.",,6/27/2021 20:23,6/27/2021 20:23
5089,maðzûb,(A.),?????, gazaba uðratýlmýþ.,,6/27/2021 20:23,6/27/2021 20:23
5090,maðâk,(F.),????, 1.çukur. 2.mezar.,,6/27/2021 20:23,6/27/2021 20:23
5091,maðâzî,(A.),?????," 1.savaþlar	 gazalar. 2.savaþ öyküleri.",,6/27/2021 20:23,6/27/2021 20:23
5092,maðþûþ,(A.),?????, karýþmýþ.,,6/27/2021 20:23,6/27/2021 20:23
5093,maþer,(A.),????, toplum.,,6/27/2021 20:23,6/27/2021 20:23
5094,maþerî,(A.),?????," kollektif	 ortaklaþa	 toplumsal.",,6/27/2021 20:23,6/27/2021 20:23
5095,maþrýk,(A.),????, doðu.,,6/27/2021 20:23,6/27/2021 20:23
5096,maþuka,(A.),??????,(bayan) sevgili.,,6/27/2021 20:23,6/27/2021 20:23
5097,maþûk,(A.),?????,(erkek) sevgili.,,6/27/2021 20:23,6/27/2021 20:23
5098,ma?ber,(A.),????, geçit.,,6/27/2021 20:23,6/27/2021 20:23
5099,ma?mûr,(A.),?????,"mamur yer	 bayýndýr yer.",,6/27/2021 20:23,6/27/2021 20:23
5100,ma?ni,(A.),????, anlam.,,6/27/2021 20:23,6/27/2021 20:23
5101,ma?raz,(A.),????, sergi.,,6/27/2021 20:23,6/27/2021 20:23
5102,ma?reke,(A.),?????, savaþ alaný.,,6/27/2021 20:23,6/27/2021 20:23
5103,ma?âyib,(A.),?????," kusurlar	 ayýplar.",,6/27/2021 20:23,6/27/2021 20:23
5104,ma?þerî,(A.),?????, kollektif.,,6/27/2021 20:23,6/27/2021 20:23
5105,mebde?,(A.),????, 1.baþlangýç noktasý.,,6/27/2021 20:23,6/27/2021 20:23
5106,mebhas,(A.),????," 1.bölüm	 fasýl. 2.bilim.",,6/27/2021 20:23,6/27/2021 20:23
5107,mebhûs,(A.),?????, bahsedilen.,,6/27/2021 20:23,6/27/2021 20:23
5108,mebhût,(A.),?????, þaþkýn.,,6/27/2021 20:23,6/27/2021 20:23
5109,meblað,(A.),????, 1.tutar. 2.para.,,6/27/2021 20:23,6/27/2021 20:23
5110,mebnâ,(A.),????, bina.,,6/27/2021 20:23,6/27/2021 20:23
5111,mebnî,(A.),????, 1.dayanan. 2.bina edilmiþ.,,6/27/2021 20:23,6/27/2021 20:23
5112,mebsût,(A.),?????," yaygýn	 açýk.",,6/27/2021 20:23,6/27/2021 20:23
5113,mebsûten,(A.),??????, yaygýn olarak.,,6/27/2021 20:23,6/27/2021 20:23
5114,mebzûl,(A.),?????, bol.,,6/27/2021 20:23,6/27/2021 20:23
5115,mebzûlen,(A.),??????, bolca.,,6/27/2021 20:23,6/27/2021 20:23
5116,mebzûliyet,(A.),???????, bolluk.,,6/27/2021 20:23,6/27/2021 20:23
5117,mebâd,(F.),????," [me + bûden > bâd] sakýn	 aman sakýn	 olmaya.",,6/27/2021 20:23,6/27/2021 20:23
5118,mebâdâ,(F.),?????," [me + bûden > bâd + â] sakýn	 aman sakýn	 olmaya.",,6/27/2021 20:23,6/27/2021 20:23
5119,mebâdî,(A.),?????,"ilkeler	 prensipler.",,6/27/2021 20:23,6/27/2021 20:23
5120,mebâhis,(A.),?????,"konular	 bahisler.",,6/27/2021 20:23,6/27/2021 20:23
5121,mebânî,(A.),?????," 1.temeller. 2.yapýlar	 binalar.",,6/27/2021 20:23,6/27/2021 20:23
5122,mebûs,(A.),?????, 1.gönderilmiþ. 2.milletvekili. 3.ölümden sonra dirilen.,,6/27/2021 20:23,6/27/2021 20:23
5123,mecbûr,(A.),?????, 1.zorunlu. 2.zora koþulmuþ.,,6/27/2021 20:23,6/27/2021 20:23
5124,mecbûriyet,(A.),???????, zorunluluk.,,6/27/2021 20:23,6/27/2021 20:23
5125,mecbûrî,(A.),??????, zorunlu.,,6/27/2021 20:23,6/27/2021 20:23
5126,meccânen,(A.),?????, parasýz olarak.,,6/27/2021 20:23,6/27/2021 20:23
5127,meccânî,(A.),?????, parasýz.,,6/27/2021 20:23,6/27/2021 20:23
5128,mecd,(A.),???, ululuk.,,6/27/2021 20:23,6/27/2021 20:23
5129,mecelle,(A.),????, [ç. ????? ] dergi.,,6/27/2021 20:23,6/27/2021 20:23
5130,mechûl,(A.),?????, bilinmeyen.,,6/27/2021 20:23,6/27/2021 20:23
5131,mechûliyet,(A.),???????, bilinmezlik.,,6/27/2021 20:23,6/27/2021 20:23
5132,mechûlât,(A.),???????, bilinmeyenler.,,6/27/2021 20:23,6/27/2021 20:23
5133,mechûlünneseb,(A.),????? ?????," nesebi bilinmez	 onun bunun çocuðu.",,6/27/2021 20:23,6/27/2021 20:23
5134,meclis,(A.),????, [ç. ????? ] toplantý yeri.,,6/27/2021 20:23,6/27/2021 20:23
5135,meclisefrûz,(A.-F.),???? ?????," [meclis + efrûhten > efrûz] meclisi aydýnlatan	 meclisi þenlendiren.",,6/27/2021 20:23,6/27/2021 20:23
5136,meclûb,(A.),?????," 1.celbedilmiþ. 2.aþýk	 tutkun.",,6/27/2021 20:23,6/27/2021 20:23
5137,mecma?,(A.),????, toplantý yeri.,,6/27/2021 20:23,6/27/2021 20:23
5138,mecmûa,(A.),??????, 1.dergi. 2.küçük risale veya farklý kitaplarýn bir araya getirildiði eser.,,6/27/2021 20:23,6/27/2021 20:23
5139,mecmûan,(A.),??????, toplam olarak.,,6/27/2021 20:23,6/27/2021 20:23
5140,mecmû?,(A.),?????," toplam	 tümü.",,6/27/2021 20:23,6/27/2021 20:23
5141,mecnûn,(A.),?????, 1.delice seven. 2.cinli. 3.Leyla'nýn aþýðý.,,6/27/2021 20:23,6/27/2021 20:23
5142,mecnûnâne,(A.-F.),????????," [mecnûn + âne] çýlgýnca	 delicesine.",,6/27/2021 20:23,6/27/2021 20:23
5143,mecrâ,(A.),????," [ç. ????? ] 1.su yataðý. 2.yol	 güzergah. ",,6/27/2021 20:23,6/27/2021 20:23
5144,mecrûh,(A.),?????, yaralý.,,6/27/2021 20:23,6/27/2021 20:23
5145,mecrûhîn,(A.),???????, yaralýlar.,,6/27/2021 20:23,6/27/2021 20:23
5146,meczûb,(A.),?????, 1.cezbedilmiþ. 2.Tanrý sevgisiyle cezbeye kapýlan. 2.deli.,,6/27/2021 20:23,6/27/2021 20:23
5147,mecâl,(A.),????," 1.güç	 kuvvet. 2.fýrsat.",,6/27/2021 20:23,6/27/2021 20:23
5148,mecâlis,(A.),?????, meclisler.,,6/27/2021 20:23,6/27/2021 20:23
5149,mecâmi,(A.),?????, toplantý yerleri.,,6/27/2021 20:23,6/27/2021 20:23
5150,mecânîn,(A.),??????," mecnunlar	 çýlgýnlar.",,6/27/2021 20:23,6/27/2021 20:23
5151,mecîd,(A.),????, ulu.,,6/27/2021 20:23,6/27/2021 20:23
5152,mecûsî,(A.),?????," ateþperest	 ateþe tapan.",,6/27/2021 20:23,6/27/2021 20:23
5153,mec?ûl,(A.),?????, yapay.,,6/27/2021 20:23,6/27/2021 20:23
5154,medd,(A.),??, 1.uzatma. 2.çekme.,,6/27/2021 20:23,6/27/2021 20:23
5155,meddâh,(A.),????, 1.çok öven. 2.meddah.,,6/27/2021 20:23,6/27/2021 20:23
5156,meded,(A.),???," yardým	 medet.",,6/27/2021 20:23,6/27/2021 20:23
5157,mededhâh,(A.-F.),???????, [meded + hâsten > hâh] yardým isteyen.,,6/27/2021 20:23,6/27/2021 20:23
5158,mededkâr,(A.-F.),??????," [meded + kâr] yardým eden	 yardýmcý.",,6/27/2021 20:23,6/27/2021 20:23
5159,mededres,(A.-F.),?????," [meded + resîden > res] yardýma koþan	 imdada koþan.",,6/27/2021 20:23,6/27/2021 20:23
5160,medeniyyet,(A.),?????, uygarlýk.,,6/27/2021 20:23,6/27/2021 20:23
5161,medenî,(A.),????, 1.þehirli. 2.uygar. 3.görgülü. 4.Medineli.,,6/27/2021 20:23,6/27/2021 20:23
5162,medfa,(A.),????, top.,,6/27/2021 20:23,6/27/2021 20:23
5163,medfen,(A.),????," mezar	 defin yeri.",,6/27/2021 20:23,6/27/2021 20:23
5164,medfû,(A.),?????, 1.çýkarýlmýþ. 2.dýþký. 3.para kasasýndan çýkmýþ.,,6/27/2021 20:23,6/27/2021 20:23
5165,medfûn,(A.),?????," gömülü	 defnedilmiþ. ",,6/27/2021 20:23,6/27/2021 20:23
5166,medh,(A.),???, övgü.,,6/27/2021 20:23,6/27/2021 20:23
5167,medhal,(A.),????, 1.giriþ. 2.giriþ yeri. 3.baþlangýç. 4.dehalet.,,6/27/2021 20:23,6/27/2021 20:23
5168,medhaldâr,(A.-F.),???????," [medhal + dâþten > dâr] parmaðý olan	 müdahale etmiþ olan.",,6/27/2021 20:23,6/27/2021 20:23
5169,medhaldâr bulunmak,(A.-F.-T.),??????? ??????,parmaðý olmak; müdahalesi bulunmak.,,6/27/2021 20:23,6/27/2021 20:23
5170,medhiye,(A.),?????, övgü.,,6/27/2021 20:23,6/27/2021 20:23
5171,medhiyyât,(A.),??????, övgüler.,,6/27/2021 20:23,6/27/2021 20:23
5172,medhûþ,(A.),?????, dehþete kapýlmýþ.,,6/27/2021 20:23,6/27/2021 20:23
5173,medlûl,(A.),?????, kanýt olarak gösterilen.,,6/27/2021 20:23,6/27/2021 20:23
5174,medresevî,(A.),??????, medrese ile ilgili.,,6/27/2021 20:23,6/27/2021 20:23
5175,medrûs,(A.),?????," 1.eski	 yýrtýk pýrtýk. 2.ders olarak verilen.",,6/27/2021 20:23,6/27/2021 20:23
5176,medyûn,(A.),?????, borçlu.,,6/27/2021 20:23,6/27/2021 20:23
5177,medâfin,(A.),?????, mezarlar.,,6/27/2021 20:23,6/27/2021 20:23
5178,medâr,(A.),????," 1.yörünge 2.dönence. 3.vesile	 vasýta. 4.yardýmcý.",,6/27/2021 20:23,6/27/2021 20:23
5179,medâric,(A.),?????, merdivenler.,,6/27/2021 20:23,6/27/2021 20:23
5180,medâris,(A.),?????, medreseler.,,6/27/2021 20:23,6/27/2021 20:23
5181,medîd,(A.),????, 1.uzun. 2.çekilmiþ.,,6/27/2021 20:23,6/27/2021 20:23
5182,medîde,(A.),?????, 1.uzun. 2.çekilmiþ.,,6/27/2021 20:23,6/27/2021 20:23
5183,medîha,(A.),?????," övgü þiiri	 kaside.",,6/27/2021 20:23,6/27/2021 20:23
5184,medîhagû,(A.-F.),????? ??," [medîha + goften > gû] övgü þairi	 kaside þairi.",,6/27/2021 20:23,6/27/2021 20:23
5185,medîne,(A.),?????, 1.þehir. 2.Medine.,,6/27/2021 20:23,6/27/2021 20:23
5186,medînetünnebî,(A.),????? ?????," peygamber þehri	 Medine.",,6/27/2021 20:23,6/27/2021 20:23
5187,medînetüsselâm,(A.),????? ??????, Baðdat.,,6/27/2021 20:23,6/27/2021 20:23
5188,med?uv,(A.),????, davetli.,,6/27/2021 20:23,6/27/2021 20:23
5189,med?uvvîn,(A.),??????, davetliler.,,6/27/2021 20:23,6/27/2021 20:23
5190,mefhar,(A.),????, övünç kaynaðý.,,6/27/2021 20:23,6/27/2021 20:23
5191,mefhûm,(A.),?????, kavram.,,6/27/2021 20:23,6/27/2021 20:23
5192,mefkûd,(A.),?????, 1.kayýp. 2.yok olmuþ. ,,6/27/2021 20:23,6/27/2021 20:23
5193,mefkûre,(A.),??????," ülkü	 ideal.",,6/27/2021 20:23,6/27/2021 20:23
5194,mefkûrevî,(A.),???????, ülkü ile ilgili. ,,6/27/2021 20:23,6/27/2021 20:23
5195,meflûc,(A.),?????, felçli.,,6/27/2021 20:23,6/27/2021 20:23
5196,meflûciyet,(A.),???????, 1.felçlilik. 2.kýpýrdayamama.,,6/27/2021 20:23,6/27/2021 20:23
5197,mefrûz,(A.),?????, ayýrýlmýþ.,,6/27/2021 20:23,6/27/2021 20:23
5198,mefrûz,(A.),?????, farzedilmiþ.,,6/27/2021 20:23,6/27/2021 20:23
5199,mefrûþ,(A.),?????, döþenmiþ.,,6/27/2021 20:23,6/27/2021 20:23
5200,mefrûþat,(A.),???????, döþeme.,,6/27/2021 20:23,6/27/2021 20:23
5201,meftûh,(A.),?????, 1.açýk. 2.fethedilmiþ. 3.fethalý.,,6/27/2021 20:23,6/27/2021 20:23
